Time (UTC),DA_Load_MW,Actual_Load_MW,Solar_MW,Wind_MW,DA_Price_EUR_MWh,temperature_2m (°C),relative_humidity_2m (%),wind_speed_10m (m/s),surface_pressure (hPa),precipitation (mm),shortwave_radiation (W/m²)
12/5/2017 22:00,8130,7672,0,1956,17.96,-4.9,80,1.4,874.2,0,0
12/5/2017 23:00,7807,7294,0,2038,10.67,-6.1,81,1.12,873.2,0,0
12/6/2017 0:00,7533,7020,0,1988,10.005,-8.2,83,1.68,872.8,0,0
12/6/2017 1:00,7373,6868,0,1993,7.1,-9.3,84,1.24,872.1,0,0
12/6/2017 2:00,7242,6780,0,1974,7.2825,-9.5,84,1.26,872.1,0,0
12/6/2017 3:00,7421,6915,0,1938,10.34,-9.6,83,1.08,871.7,0,0
12/6/2017 4:00,8087,7575,0,1841,15.7875,-9.9,82,1.03,871.3,0,0
12/6/2017 5:00,9263,8756,0,1770,29.8025,-10.3,80,1.17,871.2,0,0
12/6/2017 6:00,10172,9710,9,1803,36.0975,-10.4,78,1.17,870.9,0,0
12/6/2017 7:00,10481,9952,35,1766,37.9925,-10.5,76,1.17,871.1,0,2
12/6/2017 8:00,10509,9937,96,1736,36.1825,-9.2,74,1.25,871.8,0,73
12/6/2017 9:00,10486,9942,168,1724,36.8725,-4.1,58,0.92,874.3,0,187
12/6/2017 10:00,10452,9872,220,1833,37.04,-1.7,51,0.22,875.5,0,284
12/6/2017 11:00,10262,9673,231,1905,34.9975,0.2,47,0.22,875.4,0,339
12/6/2017 12:00,10209,9618,200,1808,35.9625,0.8,56,0.1,874.9,0,337
12/6/2017 13:00,10174,9570,140,1670,36.9825,1.3,53,0.32,874.4,0,277
12/6/2017 14:00,10242,9660,63,1645,39.1475,0.9,60,0.81,873.6,0,188
12/6/2017 15:00,10581,9991,17,1593,41.3575,-0.6,64,0.5,872.9,0,68
12/6/2017 16:00,10860,10128,8,1488,45.385,-5.6,72,0.86,870.4,0,1
12/6/2017 17:00,10629,9956,8,1473,44.5075,-6.5,69,1.08,869.7,0,0
12/6/2017 18:00,10068,9406,0,1491,43.88,-7.3,68,1.14,869.2,0,0
12/6/2017 19:00,9454,8948,0,1404,37.98,-7.9,68,1.2,868.9,0,0
12/6/2017 20:00,8834,8400,0,1369,33.7925,-8.5,68,1.28,868.6,0,0
12/6/2017 21:00,8643,8223,0,1096,31.905,-8.8,67,1.2,868.2,0,0
12/6/2017 22:00,8120,7744,0,897,24.995,-9.4,68,1.2,867.9,0,0
12/6/2017 23:00,7366,7297,0,799,24.9575,-9.3,65,0.99,867.6,0,0
12/7/2017 0:00,7076,7029,0,717,24.3975,-8.1,63,0.85,868.7,0,0
12/7/2017 1:00,6942,6966,0,659,21.6625,-9.1,63,0.92,867.7,0,0
12/7/2017 2:00,6811,6833,0,508,22.9425,-9.1,60,0.71,867.4,0,0
12/7/2017 3:00,6995,7015,0,451,23.9975,-7.4,54,0.71,867.8,0,0
12/7/2017 4:00,7683,7588,0,399,25.96,-6.1,49,0.57,868.2,0,0
12/7/2017 5:00,8803,8776,0,317,35.61,-6.6,49,0.72,867.9,0,0
12/7/2017 6:00,9718,9799,9,302,43.92,-7.1,50,0.64,867.7,0,0
12/7/2017 7:00,9993,10000,33,246,40.48,-7.3,49,0.57,867.5,0,2
12/7/2017 8:00,10024,9884,97,214,36.9975,-6.2,46,0.86,868.1,0,78
12/7/2017 9:00,10008,9842,173,206,34.495,-3.7,39,0.7,868.9,0,200
12/7/2017 10:00,9982,9728,228,180,31.94,-1.8,43,0.58,869.2,0,296
12/7/2017 11:00,9781,9520,244,176,30.155,0.1,42,0.67,869.1,0,346
12/7/2017 12:00,9715,9431,214,172,30.805,0.5,63,0.5,869.3,0,344
12/7/2017 13:00,9640,9344,146,198,30.6,1.4,47,0.73,868.6,0,289
12/7/2017 14:00,9673,9452,64,309,32.9975,1.1,51,0.67,867.6,0,191
12/7/2017 15:00,9897,9852,17,498,34.365,-4.8,71,1.06,863.9,0,69
12/7/2017 16:00,10144,10097,8,625,35.7025,-4.3,68,0.78,863.4,0,1
12/7/2017 17:00,10100,9859,8,613,32.62,-7.3,83,1.06,861.2,0,0
12/7/2017 18:00,9699,9293,0,564,30.795,-10.1,89,1.35,859.1,0,0
12/7/2017 19:00,9155,8794,0,478,26.4125,-11.3,90,1.56,857.7,0,0
12/7/2017 20:00,8535,8309,0,550,21.6,-11.5,89,1.84,857.1,0,0
12/7/2017 21:00,8329,8080,0,712,20.3125,-11,87,2.06,856.9,0,0
12/7/2017 22:00,7801,7592,0,805,14.2125,-11,87,2.06,856.6,0,0
12/7/2017 23:00,7110,7203,0,768,21.455,-11.1,88,2.2,855.9,0,0
12/8/2017 0:00,6785,6908,0,724,20.9975,-11.2,89,2.33,855.9,0,0
12/8/2017 1:00,6592,6735,0,697,19.175,-10.2,88,2.48,855.4,0,0
12/8/2017 2:00,6375,6482,0,601,22.995,-9.8,86,2.48,855.3,0,0
12/8/2017 3:00,6352,6428,0,518,26.425,-9.6,86,2.69,854.6,0,0
12/8/2017 4:00,6481,6590,0,529,29.6675,-9.5,86,2.48,853.7,0,0
12/8/2017 5:00,6580,6644,0,451,37.9975,-9.3,86,1.89,854.3,0,0
12/8/2017 6:00,7016,7182,9,364,44.4025,-9.3,88,2.02,854.1,0,0
12/8/2017 7:00,7302,7628,26,259,44,-8.8,89,1.64,853.9,0,1
12/8/2017 8:00,7602,8103,68,254,42.9525,-7.1,82,1.3,854.9,0,39
12/8/2017 9:00,7788,8360,116,238,42.5925,-5.6,82,1.04,855.5,0,60
12/8/2017 10:00,7854,8510,148,211,38.655,-3.8,80,0.58,857,0.1,97
12/8/2017 11:00,7616,8432,156,227,36.3075,-3.2,79,0.78,856.3,0.3,78
12/8/2017 12:00,7330,8304,141,209,35.0375,0.2,67,1.08,855.9,0.1,161
12/8/2017 13:00,7156,8197,101,192,34.72,-1,75,0.8,854.5,0.1,164
12/8/2017 14:00,7148,8230,46,188,37.9475,-2.3,83,2.61,855.7,0.5,41
12/8/2017 15:00,7518,8503,14,208,39.6725,-3.9,93,1.36,856.2,1.7,7
12/8/2017 16:00,7956,8672,8,504,43.995,-3.9,95,0.58,856.2,1.6,0
12/8/2017 17:00,8014,8478,8,682,40.8025,-3.9,93,0.73,855.8,0.7,0
12/8/2017 18:00,7777,8047,0,738,37.2175,-4,87,0.71,855.5,0.7,0
12/8/2017 19:00,7452,7698,0,906,34.2825,-4.7,91,0.73,855.1,1,0
12/8/2017 20:00,7172,7299,0,789,31.97,-4.9,91,0.54,854.9,0.9,0
12/8/2017 21:00,7289,7398,0,1057,29.485,-5.3,90,1.14,855.2,1.8,0
12/8/2017 22:00,6947,7004,0,1191,23.15,-5.9,91,1.22,855.1,1.1,0
12/8/2017 23:00,6528,6729,0,1562,10.77,-6.3,90,1.04,854.7,0.7,0
12/9/2017 0:00,6250,6506,0,1606,6.9975,-7.1,91,1.08,854.7,0.4,0
12/9/2017 1:00,6088,6275,0,1249,4.2325,-6.6,87,0.54,854.8,0.1,0
12/9/2017 2:00,5869,6134,0,1102,3.9875,-7,89,0.28,854.5,0.2,0
12/9/2017 3:00,5904,6178,0,1184,2.3725,-7.7,91,0.58,854.2,0.2,0
12/9/2017 4:00,6130,6518,0,1141,3.395,-8.2,90,1.22,854.2,0.4,0
12/9/2017 5:00,6414,6915,0,1331,5.2,-8.9,87,0.8,853.8,1.1,0
12/9/2017 6:00,6996,7662,8,1373,11.3275,-9.1,85,0.73,854.5,0.2,0
12/9/2017 7:00,7373,8150,23,1441,15.005,-9.2,87,1.79,855.3,0.5,0
12/9/2017 8:00,7710,8490,64,1714,19.4775,-9.4,89,1.94,855.8,0.1,24
12/9/2017 9:00,7804,8706,112,1985,19.6,-8.7,83,1.9,856.3,0.1,50
12/9/2017 10:00,7814,8834,144,2114,19.7575,-7.9,71,2.89,856.6,0.2,130
12/9/2017 11:00,7629,8826,151,2418,18.5925,-7.8,67,3.01,856.4,0.2,103
12/9/2017 12:00,7410,8686,135,2447,16.925,-7.1,63,2.8,857.3,0.2,89
12/9/2017 13:00,7316,8596,97,2219,17.045,-7.5,59,2.7,857.2,0.1,117
12/9/2017 14:00,7344,8524,45,2099,21.97,-7.8,62,2.27,857.6,0,105
12/9/2017 15:00,7634,8788,14,2116,30.0975,-9.2,69,1.02,857.3,0,42
12/9/2017 16:00,8058,9078,8,2432,31.0025,-10.6,70,1.44,856.6,0,1
12/9/2017 17:00,8071,8862,8,2394,29.4875,-12.7,73,1.98,855.7,0,0
12/9/2017 18:00,7705,8373,0,2232,25.995,-12,74,1.39,856.2,0,0
12/9/2017 19:00,7326,8100,0,2235,17.8925,-13,75,1.3,855.9,0,0
12/9/2017 20:00,6940,7691,0,2448,15,-13.3,75,1.41,856,0,0
12/9/2017 21:00,7036,7694,0,2232,15.425,-14.1,78,1.49,855.4,0,0
12/9/2017 22:00,6612,7280,0,2038,8.48,-15.2,79,1.39,854.9,0,0
12/9/2017 23:00,6214,6931,0,1712,7.09,-17,81,0.89,853.8,0,0
12/10/2017 0:00,5901,6623,0,1423,6.38,-17.7,85,1.3,853.1,0,0
12/10/2017 1:00,5759,6471,0,1262,6.165,-16.3,82,1.27,853.1,0,0
12/10/2017 2:00,5554,6312,0,933,6.535,-16.2,80,1.13,852.6,0,0
12/10/2017 3:00,5553,6282,0,630,9.9975,-16.6,81,1.06,851.2,0,0
12/10/2017 4:00,5664,6455,0,456,11.28,-16.1,78,1.42,850.1,0,0
12/10/2017 5:00,5703,6614,0,340,13.0775,-15.3,71,1.92,849.6,0,0
12/10/2017 6:00,6134,7156,9,296,15.495,-14.4,66,2.06,849.4,0,0
12/10/2017 7:00,6485,7506,24,464,21.5325,-14.5,64,2.34,848.8,0,1
12/10/2017 8:00,6867,7768,71,731,24.1,-13.6,61,2.14,848.5,0,72
12/10/2017 9:00,7088,7955,129,1269,26.3525,-12.6,60,1.75,847.3,0,181
12/10/2017 10:00,7156,8001,173,1884,28.5,-10.2,56,2.11,846.2,0,275
12/10/2017 11:00,6954,7885,186,2182,27.7575,-7,49,1.56,845.5,0,294
12/10/2017 12:00,6752,7706,158,2400,23.865,-4.9,50,1.98,845.1,0,233
12/10/2017 13:00,6638,7684,104,2502,21.9175,-5.8,56,1.84,843.4,0.2,81
12/10/2017 14:00,6686,7749,44,2544,18.8925,-5.6,58,1.49,841.4,0.2,47
12/10/2017 15:00,7051,8076,14,2501,20.5075,-5.8,64,0.81,841.7,0.1,15
12/10/2017 16:00,7522,8283,8,2447,21.3325,-5.9,72,1,841.9,0.3,0
12/10/2017 17:00,7718,8248,8,2275,19.9225,-5.8,72,1.4,842.5,0.2,0
12/10/2017 18:00,7491,7905,0,2164,20.0375,-5.3,70,1.99,842.9,0.3,0
12/10/2017 19:00,7177,7600,0,2296,12.8025,-4.9,69,2.51,842.6,0.3,0
12/10/2017 20:00,6848,7302,0,2257,11.4825,-4.4,67,1.89,843.2,0.1,0
12/10/2017 21:00,7025,7339,0,2150,13.895,-4.4,68,2.9,843.3,0,0
12/10/2017 22:00,6614,6994,0,2303,7.1375,-5.1,72,2.58,842.2,0,0
12/10/2017 23:00,6775,6655,0,2266,13.375,-4.5,72,2.24,842.2,0,0
12/11/2017 0:00,6468,6484,0,2298,16.3325,-3.3,69,3.05,841.9,0,0
12/11/2017 1:00,6364,6348,0,2326,15.3275,-3.6,71,2.46,841.3,0,0
12/11/2017 2:00,6268,6250,0,2314,18.205,-3.8,76,1.61,840.5,0,0
12/11/2017 3:00,6511,6453,0,2278,25.4525,-4.2,79,1.6,840,0,0
12/11/2017 4:00,7239,7237,0,2208,31.19,-3.7,80,2.26,839,0,0
12/11/2017 5:00,8367,8416,0,2242,45.775,-4.5,81,1.75,839,0,0
12/11/2017 6:00,9293,9476,8,2279,60.0675,-2.9,81,2.84,839.4,0,0
12/11/2017 7:00,9551,9730,27,2242,57.4975,-2.4,83,1.84,838.9,0,1
12/11/2017 8:00,9612,9734,76,2383,57,-0.7,79,2.6,838.9,0.1,18
12/11/2017 9:00,9605,9812,141,2465,54.9975,0.8,78,1.82,838.9,0.1,73
12/11/2017 10:00,9602,9785,189,2374,54.9875,2.5,73,2.3,839.3,0,135
12/11/2017 11:00,9402,9676,203,2402,48.0325,3.4,72,2.5,838.5,0.2,162
12/11/2017 12:00,9288,9674,179,2365,46.6475,4.6,72,2.4,837.7,0.1,145
12/11/2017 13:00,9209,9625,123,2229,47.4975,4.4,73,2.59,837,0.1,167
12/11/2017 14:00,9264,9662,56,2266,48.6775,3.5,77,3.41,836.4,0.1,131
12/11/2017 15:00,9525,9911,17,2327,46.94,2.6,81,3.19,835.8,0.1,32
12/11/2017 16:00,9774,10032,8,2365,48.2425,1.6,85,2.97,835.7,0,1
12/11/2017 17:00,9748,9733,8,2042,44.1825,1.8,85,2.3,836.5,0,0
12/11/2017 18:00,9328,9164,0,2103,39.665,1.8,85,2.11,836.5,0,0
12/11/2017 19:00,8762,8639,0,2159,33.5,1.2,87,2.19,837.2,0,0
12/11/2017 20:00,8174,7982,0,2171,28.2725,1.7,86,1.7,837,0,0
12/11/2017 21:00,7929,7792,0,2174,22.9075,1.5,85,1,837.2,0.1,0
12/11/2017 22:00,7420,7247,0,2082,13.2525,-0.4,82,2.32,836.2,0.2,0
12/11/2017 23:00,7068,6813,0,2122,24.9275,5.1,69,5.25,840.4,0.8,0
12/12/2017 0:00,6760,6544,0,2286,23.1625,4.2,77,4.5,842,1.9,0
12/12/2017 1:00,6627,6461,0,2320,20.0875,3.1,82,2.92,842.6,4.3,0
12/12/2017 2:00,6506,6264,0,2302,17.635,2.5,84,1.34,843.5,3.4,0
12/12/2017 3:00,6669,6436,0,1887,16.935,1,92,0.76,845.1,2.4,0
12/12/2017 4:00,7365,7130,0,1693,22.0925,0,98,1.22,846.7,2.7,0
12/12/2017 5:00,8572,8407,0,1940,29.9925,-0.5,99,0.42,848.3,3.2,0
12/12/2017 6:00,9484,9420,9,1790,37.33,-0.6,98,0.64,849,1.3,0
12/12/2017 7:00,9858,9756,28,1263,38.505,-0.4,96,1.24,850.1,0.5,0
12/12/2017 8:00,9947,9772,71,636,38.26,-0.8,96,0.95,851.4,0.1,25
12/12/2017 9:00,9986,9855,115,614,38.1875,-0.2,92,1.22,853,0.3,68
12/12/2017 10:00,10048,9854,144,597,38.995,-0.5,94,2.18,854.4,0.6,64
12/12/2017 11:00,9864,9704,147,580,37.7275,-1.2,92,1.77,855.2,0.4,87
12/12/2017 12:00,9794,9717,127,712,36.93,-1.6,92,1.61,855.9,0.2,100
12/12/2017 13:00,9714,9705,91,962,40.97,-2,91,1.22,856.1,0.3,101
12/12/2017 14:00,9726,9826,44,1114,44.3375,-2.5,93,1.22,856.5,0.2,77
12/12/2017 15:00,9852,10058,15,1272,49.185,-2.9,94,1.22,857.4,0.2,20
12/12/2017 16:00,10050,10124,8,1327,51.9925,-3.3,92,1.66,858.5,0.5,0
12/12/2017 17:00,9968,9936,8,1293,50.26,-3.7,87,1.77,859,0.6,0
12/12/2017 18:00,9572,9294,0,1256,47.27,-4.1,88,1.43,859.7,0.4,0
12/12/2017 19:00,8983,8726,0,844,44.1325,-4.5,90,1.02,859.8,0.3,0
12/12/2017 20:00,8359,8105,0,774,39.5025,-4.8,90,1.12,860,0.3,0
12/12/2017 21:00,8071,7914,0,588,35.7625,-5.3,91,1.21,860.5,0.2,0
12/12/2017 22:00,7558,7454,0,440,30.495,-5.7,90,1.22,861,0.2,0
12/12/2017 23:00,7360,7081,0,379,29.4975,-6,88,0.76,861,0.3,0
12/13/2017 0:00,7079,6766,0,449,26.405,-5.8,88,0.82,861.1,0.3,0
12/13/2017 1:00,6936,6613,0,554,22.4975,-6.5,88,0.92,861.5,0.3,0
12/13/2017 2:00,6810,6543,0,527,22.6525,-6.6,88,0.72,861.8,0.2,0
12/13/2017 3:00,6994,6701,0,491,22.9975,-6.5,88,0.61,861.9,0.1,0
12/13/2017 4:00,7681,7418,0,518,28.9975,-7.2,89,0.81,861.5,0.1,0
12/13/2017 5:00,8850,8662,0,497,35.195,-7.9,90,0.72,861.1,0,0
12/13/2017 6:00,9784,9795,8,462,38.31,-10,90,1.08,859.8,0,0
12/13/2017 7:00,10090,10062,26,420,40,-10.5,90,1.12,859.5,0,1
12/13/2017 8:00,10137,10045,72,302,35.6425,-9.4,87,1.25,859.7,0,48
12/13/2017 9:00,10134,9965,133,165,33.7225,-5.6,75,0.5,861.1,0,144
12/13/2017 10:00,10135,9886,176,86,33.615,-4.1,67,0.81,861.5,0,234
12/13/2017 11:00,9956,9700,189,64,33.005,-2.7,60,0.64,860.5,0,266
12/13/2017 12:00,9898,9624,166,60,33.5775,-1.8,62,0.73,860.1,0,301
12/13/2017 13:00,9818,9557,114,63,36.3325,-3.4,74,1.44,858.1,0,182
12/13/2017 14:00,9854,9653,52,204,37.9,-3.1,69,1.5,856.8,0,143
12/13/2017 15:00,10081,10036,16,676,37.305,-4.4,72,1.72,855.4,0,63
12/13/2017 16:00,10316,10230,8,1394,39.4,-5.5,76,2.48,855.1,0,1
12/13/2017 17:00,10222,10065,8,1862,36.9675,-6.1,79,2.27,854.1,0,0
12/13/2017 18:00,9781,9466,0,1912,34.4975,-6.8,80,2.33,853.2,0,0
12/13/2017 19:00,9210,8911,0,1980,29.9975,-6.6,80,2.19,852.3,0,0
12/13/2017 20:00,8586,8385,0,2059,25,-7.3,79,1.98,851.3,0,0
12/13/2017 21:00,8341,8204,0,2065,20.105,-7.8,80,2.27,850.4,0,0
12/13/2017 22:00,7804,7659,0,2008,8.48,-7.7,80,2.34,848.9,0,0
12/13/2017 23:00,7160,7225,0,1952,7.98,-7.7,80,1.84,847.5,0,0
12/14/2017 0:00,6870,6882,0,1817,7.0075,-9.8,82,2.64,846.7,0,0
12/14/2017 1:00,6740,6786,0,1766,6.9825,-8.3,82,1.42,847,0,0
12/14/2017 2:00,6612,6612,0,1816,5.3775,-6.4,78,1.42,847.2,0,0
12/14/2017 3:00,6790,6763,0,1734,8.27,-6.4,77,2.41,846.5,0,0
12/14/2017 4:00,7475,7490,0,1450,12.385,-6.2,77,1.84,845.6,0,0
12/14/2017 5:00,8592,8520,0,1261,28.6125,-6.5,78,1.84,845.1,0,0
12/14/2017 6:00,9486,9638,8,995,36.9175,-7,79,1.77,844.9,0,0
12/14/2017 7:00,9784,9947,28,720,39.295,-7.3,80,1.63,845.1,0,1
12/14/2017 8:00,9836,10001,82,690,36.51,-9.1,83,1.49,846,0.1,59
12/14/2017 9:00,9836,10056,145,936,31.7225,-6.1,77,1.56,848.4,0.1,144
12/14/2017 10:00,9820,10005,182,1331,32.1975,-3.7,68,1.02,849.9,0,252
12/14/2017 11:00,9608,9873,190,2046,31.3975,-1.4,57,0.36,850.9,0.1,273
12/14/2017 12:00,9545,9874,154,2050,32.4975,-2.9,77,1.89,852.1,0,259
12/14/2017 13:00,9462,9853,98,1333,35.0975,-3.2,77,1.21,850.2,0.4,113
12/14/2017 14:00,9473,9790,46,980,39.395,-2.8,75,1.36,850.4,0,131
12/14/2017 15:00,9640,10064,16,482,43.2675,-4,79,1.17,849.1,0,37
12/14/2017 16:00,9877,10170,8,332,49.655,-5.7,81,1.08,848.1,0.2,1
12/14/2017 17:00,9882,9897,8,365,49.9925,-5.5,80,1.7,847.2,0.1,0
12/14/2017 18:00,9498,9328,0,620,49.9375,-5.6,81,1.84,846.6,0,0
12/14/2017 19:00,8930,8739,0,926,46.6175,-6,84,1.3,845.9,0,0
12/14/2017 20:00,8314,8168,0,837,41,-6,85,1.98,845.4,0,0
12/14/2017 21:00,8107,7944,0,967,40.8875,-5.8,84,2.55,843.9,0.1,0
12/14/2017 22:00,7581,7491,0,682,35.5,-5.5,82,1.7,843.6,0.1,0
12/14/2017 23:00,7013,7116,0,792,30.9925,-6.2,82,1.56,842.5,0.1,0
12/15/2017 0:00,6723,6826,0,934,29.99,-5.9,84,2.69,842.5,0.1,0
12/15/2017 1:00,6575,6721,0,941,29.91,-5.1,83,1.7,842.6,0,0
12/15/2017 2:00,6437,6590,0,934,30.0025,-5.4,84,2.06,842.5,0,0
12/15/2017 3:00,6602,6748,0,792,30.2025,-5.8,84,2.05,840.9,0,0
12/15/2017 4:00,7274,7431,0,773,34.015,-7.5,89,1.08,841.3,0,0
12/15/2017 5:00,8339,8530,0,726,47.2825,-5.4,85,1.66,842.9,0,0
12/15/2017 6:00,9200,9559,9,731,58.995,-5.9,84,0.95,843.8,0.7,0
12/15/2017 7:00,9535,9896,28,685,62.87,-6.1,89,0.82,844.8,0.6,0
12/15/2017 8:00,9612,9867,83,666,60.0825,-5.8,89,1,845.7,0.7,15
12/15/2017 9:00,9633,9938,149,723,59.09,-4.8,87,0.91,846.4,0.7,38
12/15/2017 10:00,9600,9880,194,670,57.74,-3.1,76,0.63,847,0.4,96
12/15/2017 11:00,9346,9642,212,551,56.05,-3.2,74,0.78,846.3,0,213
12/15/2017 12:00,9169,9389,192,425,54.36,-2.2,83,0.41,847.3,0,262
12/15/2017 13:00,9039,9349,130,466,54,-3.3,88,0.91,846.6,0.3,61
12/15/2017 14:00,9010,9356,57,377,59.9875,-3.2,88,0.41,847.1,0.2,48
12/15/2017 15:00,9190,9674,16,295,64,-2.9,89,0.3,847.4,0.3,15
12/15/2017 16:00,9484,9764,8,300,72.08,-3.7,94,0.54,847.5,0.2,0
12/15/2017 17:00,9481,9485,8,251,67.315,-5.2,95,1,846.6,0.3,0
12/15/2017 18:00,9045,8938,0,433,60.3075,-4.3,94,0.42,847.1,0.2,0
12/15/2017 19:00,8450,8410,0,283,50.8925,-5.7,94,0.72,846.5,0.2,0
12/15/2017 20:00,7879,7891,0,132,46.4575,-4.7,93,0.1,847.1,0.1,0
12/15/2017 21:00,7747,7793,0,290,41.995,-4.9,94,0.22,847.2,0.1,0
12/15/2017 22:00,7278,7292,0,419,35.4975,-5.5,97,0.22,847.4,0.1,0
12/15/2017 23:00,6887,6906,0,419,34.895,-6.2,95,0.71,847.1,0.1,0
12/16/2017 0:00,6586,6646,0,489,33.295,-6.4,92,0.89,847.3,0.1,0
12/16/2017 1:00,6422,6533,0,614,32.485,-6.6,92,0.89,847.6,0.1,0
12/16/2017 2:00,6206,6323,0,794,31.915,-7.2,91,0.81,847.5,0.1,0
12/16/2017 3:00,6227,6326,0,827,29.7675,-7.3,90,0.54,847.3,0,0
12/16/2017 4:00,6489,6586,0,1199,30.31,-7.6,89,0.81,847.2,0,0
12/16/2017 5:00,6838,6983,0,1477,31.6575,-7.2,87,0.82,848,0,0
12/16/2017 6:00,7450,7670,8,1240,34.0025,-7.9,85,1.1,848.3,0.1,0
12/16/2017 7:00,7886,8052,24,1004,39.9975,-7.9,84,1.24,848.9,0,0
12/16/2017 8:00,8197,8381,72,783,42.4875,-8.4,83,1.5,849.4,0,44
12/16/2017 9:00,8291,8480,130,608,43.3975,-5.9,77,1.2,851.2,0,114
12/16/2017 10:00,8296,8538,172,672,42.71,-4.8,76,0.92,852.1,0,180
12/16/2017 11:00,8072,8406,189,592,40.215,-3.6,72,1.4,852.5,0,226
12/16/2017 12:00,7871,8260,166,421,37.2575,-2.6,68,1.7,853.6,0,209
12/16/2017 13:00,7762,8152,113,304,37.08,-3.4,68,1.12,853.3,0,226
12/16/2017 14:00,7783,8218,51,238,39.0025,-4.7,77,1.32,853.1,0,127
12/16/2017 15:00,7998,8498,16,276,42.67,-3.7,75,1.12,854.5,0.2,50
12/16/2017 16:00,8352,8714,8,282,46.61,-5.5,85,1.28,854.4,0.2,1
12/16/2017 17:00,8364,8513,8,220,44.495,-5.6,86,1.25,854.9,0.3,0
12/16/2017 18:00,7956,8008,0,198,40.095,-4.7,82,1.2,856.3,0.2,0
12/16/2017 19:00,7508,7610,0,189,36.335,-6.2,87,1.3,856.3,0.4,0
12/16/2017 20:00,7107,7209,0,204,34.205,-7,88,1.24,856.9,0.8,0
12/16/2017 21:00,7166,7194,0,236,35.5575,-7.1,78,1.3,857.3,1.1,0
12/16/2017 22:00,6744,6812,0,542,32.4525,-6.8,68,1.06,858.3,1,0
12/16/2017 23:00,6500,6526,0,863,31.095,-7,68,0.71,858.8,0.5,0
12/17/2017 0:00,6124,6218,0,886,29.3375,-7.8,75,1,859,0.3,0
12/17/2017 1:00,5968,6094,0,858,27.99,-8.2,80,1.08,858.9,0.5,0
12/17/2017 2:00,5806,5915,0,818,27.0475,-7.1,75,0.8,860,0.2,0
12/17/2017 3:00,5787,5914,0,908,29.995,-9.5,84,1.1,858.8,0.1,0
12/17/2017 4:00,5943,6072,0,856,30.715,-10,86,1.3,858.5,0.2,0
12/17/2017 5:00,6043,6300,0,792,31.4725,-8.4,84,1,859.8,0.3,0
12/17/2017 6:00,6518,6885,8,703,33.11,-9.8,86,1,859.5,0.2,0
12/17/2017 7:00,6903,7245,22,606,32.9975,-9.1,86,1.03,860.1,0.2,0
12/17/2017 8:00,7272,7580,62,557,35.715,-8.8,87,0.85,861,0.3,24
12/17/2017 9:00,7500,7836,113,504,38.485,-7.7,85,0.6,861.9,0.3,66
12/17/2017 10:00,7573,8023,150,512,41.6,-6.8,83,1.04,862.9,0.2,117
12/17/2017 11:00,7388,7899,164,623,41.4525,-6,79,1.08,862.8,0.2,146
12/17/2017 12:00,7193,7697,144,728,36.4025,-5,74,0.78,863.2,0.2,145
12/17/2017 13:00,7032,7608,100,668,36.225,-5.5,75,1.17,862.9,0.4,193
12/17/2017 14:00,7051,7629,48,514,36.8975,-6.8,84,0.92,862.7,0.7,102
12/17/2017 15:00,7321,7946,15,510,41.16,-7.5,84,1.08,862.6,0.4,35
12/17/2017 16:00,7728,8281,8,522,44.795,-8.4,83,1.48,862.8,1,1
12/17/2017 17:00,7946,8333,8,606,42.5575,-8.1,76,1.02,863.4,1.3,0
12/17/2017 18:00,7792,8069,0,936,39.32,-9.7,73,1.6,863.2,0.8,0
12/17/2017 19:00,7428,7810,0,1002,37.49,-9.3,64,1.35,863.9,0.9,0
12/17/2017 20:00,7094,7485,0,916,34,-10,69,1.3,864,0.7,0
12/17/2017 21:00,7210,7574,0,953,34.26,-8.9,69,0.98,865,0.3,0
12/17/2017 22:00,6848,7190,0,1127,25.905,-9.1,75,1,865,0.2,0
12/17/2017 23:00,6935,6898,0,1141,19.9975,-8.9,77,0.99,865,0.1,0
12/18/2017 0:00,6622,6707,0,1119,18.0975,-7.5,64,1.36,865.6,0.1,0
12/18/2017 1:00,6507,6638,0,941,18.4675,-7.3,67,1.03,865.9,0,0
12/18/2017 2:00,6382,6570,0,874,16.9375,-10.2,80,1.41,864.1,0.1,0
12/18/2017 3:00,6606,6727,0,924,19.755,-9.2,79,1.06,864.4,0.1,0
12/18/2017 4:00,7310,7370,0,862,24.74,-9.8,81,1.42,863.9,0.1,0
12/18/2017 5:00,8286,8613,0,987,40.2975,-9.8,80,1.17,863.6,0.1,0
12/18/2017 6:00,9250,9690,8,986,49.895,-10.5,81,1.22,863.4,0,0
12/18/2017 7:00,9580,9960,20,844,48.5,-12.2,83,1.3,862.7,0,0
12/18/2017 8:00,9747,9962,55,651,47.9625,-11.7,84,1.17,863.2,0.1,37
12/18/2017 9:00,9810,10004,100,462,47.555,-7.7,72,0.64,865.6,0.1,120
12/18/2017 10:00,9782,9908,136,362,48.3825,-6.8,66,0.7,866,0,158
12/18/2017 11:00,9618,9791,149,348,48.41,-7,70,0.7,865.2,0,181
12/18/2017 12:00,9508,9778,133,381,49.73,-5.7,64,0.81,865.3,0,223
12/18/2017 13:00,9439,9762,97,450,50.49,-7.1,73,0.89,864.4,0,148
12/18/2017 14:00,9492,9872,48,475,53.4975,-7.4,75,1.08,864.4,0,112
12/18/2017 15:00,9785,10178,16,590,54.8775,-6,70,0.86,865.4,0,47
